,DoS-Synflooding,MITM ARP Spoofing,Mirai-Ackflooding,Mirai-HTTP Flooding,Mirai-Hostbruteforceg,Mirai-UDP Flooding,Normal,Scan Hostport,Scan Port OS
605995,0,0,0,0,0,1,0,0,0
605996,1,0,0,0,0,0,0,0,0
605997,1,0,0,0,0,0,0,0,0
605998,0,0,0,0,1,0,0,0,0
605999,1,0,0,0,0,0,0,0,0
606000,0,0,0,0,0,1,0,0,0
606001,0,0,0,0,0,1,0,0,0
606002,0,0,0,0,0,1,0,0,0
606003,0,0,0,0,0,0,1,0,0
606004,0,0,0,0,0,1,0,0,0
606005,0,0,0,0,0,1,0,0,0
606006,0,0,0,0,1,0,0,0,0
606007,1,0,0,0,0,0,0,0,0
606008,0,0,1,0,0,0,0,0,0
606009,0,0,0,0,1,0,0,0,0
606010,0,0,0,0,1,0,0,0,0
606011,0,0,1,0,0,0,0,0,0
606012,0,0,0,0,0,1,0,0,0
606013,0,0,0,0,0,1,0,0,0
606014,1,0,0,0,0,0,0,0,0
606015,0,0,0,0,1,0,0,0,0
606016,0,0,0,0,1,0,0,0,0
606017,0,0,0,0,0,0,0,0,1
606018,0,0,0,0,1,0,0,0,0
606019,0,0,0,1,0,0,0,0,0
606020,0,0,0,0,0,1,0,0,0
606021,0,0,0,0,0,1,0,0,0
606022,0,0,0,1,0,0,0,0,0
606023,0,0,0,0,0,0,0,0,1
606024,0,0,0,0,0,1,0,0,0
606025,0,0,0,0,0,1,0,0,0
606026,0,0,1,0,0,0,0,0,0
606027,0,0,1,0,0,0,0,0,0
606028,0,0,0,0,0,1,0,0,0
606029,0,0,0,0,1,0,0,0,0
606030,0,0,0,0,0,1,0,0,0
606031,0,0,0,0,0,0,1,0,0
606032,0,0,0,1,0,0,0,0,0
606033,0,0,0,0,0,1,0,0,0
606034,0,0,0,0,1,0,0,0,0
606035,0,0,0,0,0,0,0,1,0
606036,0,1,0,0,0,0,0,0,0
606037,0,0,0,0,0,0,0,0,1
606038,0,0,1,0,0,0,0,0,0
606039,0,0,0,0,0,1,0,0,0
606040,0,0,0,1,0,0,0,0,0
606041,0,0,1,0,0,0,0,0,0
606042,0,0,0,0,1,0,0,0,0
606043,0,0,0,1,0,0,0,0,0
606044,0,0,0,0,0,1,0,0,0
606045,0,0,0,1,0,0,0,0,0
606046,0,0,0,1,0,0,0,0,0
606047,0,0,0,0,0,1,0,0,0
606048,0,0,0,0,1,0,0,0,0
606049,0,0,0,0,0,1,0,0,0
606050,0,0,1,0,0,0,0,0,0
606051,0,0,0,0,0,0,0,0,1
606052,0,0,0,0,0,1,0,0,0
606053,0,0,0,1,0,0,0,0,0
606054,0,0,0,0,0,0,1,0,0
606055,0,0,0,0,0,0,0,0,1
606056,0,0,1,0,0,0,0,0,0
606057,0,0,1,0,0,0,0,0,0
606058,0,0,0,0,0,1,0,0,0
606059,0,0,0,0,1,0,0,0,0
606060,1,0,0,0,0,0,0,0,0
606061,0,0,0,1,0,0,0,0,0
606062,0,0,0,0,0,1,0,0,0
606063,1,0,0,0,0,0,0,0,0
606064,0,0,1,0,0,0,0,0,0
606065,0,0,0,0,1,0,0,0,0
606066,0,0,0,0,0,1,0,0,0
606067,0,0,0,0,0,1,0,0,0
606068,0,0,0,0,1,0,0,0,0
606069,0,0,0,0,1,0,0,0,0
606070,0,1,0,0,0,0,0,0,0
606071,0,1,0,0,0,0,0,0,0
606072,0,0,0,0,0,0,1,0,0
606073,0,0,0,0,0,1,0,0,0
606074,0,0,0,0,0,1,0,0,0
606075,0,0,0,0,0,1,0,0,0
606076,0,0,0,0,0,0,1,0,0
606077,1,0,0,0,0,0,0,0,0
606078,0,0,0,1,0,0,0,0,0
606079,0,0,1,0,0,0,0,0,0
606080,1,0,0,0,0,0,0,0,0
606081,0,1,0,0,0,0,0,0,0
606082,0,0,0,0,0,0,0,0,1
606083,0,0,0,0,0,1,0,0,0
606084,0,0,0,0,0,1,0,0,0
606085,0,0,0,0,0,1,0,0,0
606086,1,0,0,0,0,0,0,0,0
606087,0,0,0,0,1,0,0,0,0
606088,1,0,0,0,0,0,0,0,0
606089,0,0,0,0,1,0,0,0,0
606090,0,1,0,0,0,0,0,0,0
606091,0,0,0,0,0,1,0,0,0
606092,0,0,1,0,0,0,0,0,0
606093,0,0,1,0,0,0,0,0,0
606094,0,0,0,0,0,1,0,0,0
606095,0,0,0,0,1,0,0,0,0
606096,0,0,0,0,1,0,0,0,0
606097,0,0,0,0,1,0,0,0,0
606098,0,1,0,0,0,0,0,0,0
606099,0,1,0,0,0,0,0,0,0
606100,0,0,0,0,0,0,1,0,0
606101,0,0,0,0,0,0,1,0,0
606102,0,0,1,0,0,0,0,0,0
606103,0,0,0,0,1,0,0,0,0
606104,0,0,0,1,0,0,0,0,0
606105,0,0,0,0,0,0,1,0,0
606106,0,0,0,0,0,1,0,0,0
606107,0,1,0,0,0,0,0,0,0
606108,0,0,0,0,0,0,1,0,0
606109,1,0,0,0,0,0,0,0,0
606110,0,1,0,0,0,0,0,0,0
606111,0,0,0,0,0,1,0,0,0
606112,0,0,0,0,1,0,0,0,0
606113,0,0,0,0,0,1,0,0,0
606114,0,0,0,0,1,0,0,0,0
606115,0,0,0,0,0,0,0,1,0
606116,0,1,0,0,0,0,0,0,0
606117,0,0,1,0,0,0,0,0,0
606118,1,0,0,0,0,0,0,0,0
606119,0,0,1,0,0,0,0,0,0
606120,0,0,0,0,0,0,1,0,0
606121,0,0,0,0,0,1,0,0,0
606122,1,0,0,0,0,0,0,0,0
606123,0,0,0,0,1,0,0,0,0
606124,0,0,0,0,0,1,0,0,0
606125,1,0,0,0,0,0,0,0,0
606126,0,0,0,0,1,0,0,0,0
606127,0,0,0,0,1,0,0,0,0
606128,0,0,0,0,0,1,0,0,0
606129,1,0,0,0,0,0,0,0,0
606130,0,0,0,0,1,0,0,0,0
606131,0,0,0,0,1,0,0,0,0
606132,0,0,0,1,0,0,0,0,0
606133,0,0,0,0,0,1,0,0,0
606134,0,0,0,0,0,1,0,0,0
606135,0,0,0,1,0,0,0,0,0
606136,0,0,0,0,0,1,0,0,0
606137,0,0,0,0,1,0,0,0,0
606138,0,0,0,0,0,1,0,0,0
606139,0,0,0,0,1,0,0,0,0
606140,0,0,0,0,0,0,1,0,0
606141,0,0,0,0,1,0,0,0,0
606142,0,0,0,0,0,0,0,1,0
606143,0,0,0,0,1,0,0,0,0
606144,1,0,0,0,0,0,0,0,0
606145,0,0,0,0,0,1,0,0,0
606146,0,0,0,0,0,0,0,0,1
606147,0,0,0,0,0,1,0,0,0
606148,0,0,0,0,1,0,0,0,0
606149,1,0,0,0,0,0,0,0,0
606150,0,0,0,0,0,1,0,0,0
606151,0,0,0,0,0,1,0,0,0
606152,0,0,0,0,1,0,0,0,0
606153,0,0,0,0,0,0,0,0,1
606154,0,0,0,0,0,1,0,0,0
606155,0,0,0,0,0,1,0,0,0
606156,0,1,0,0,0,0,0,0,0
606157,0,0,0,0,0,0,0,0,1
606158,0,1,0,0,0,0,0,0,0
606159,0,0,0,0,1,0,0,0,0
606160,0,0,0,0,1,0,0,0,0
606161,0,0,0,0,0,0,0,0,1
606162,0,0,1,0,0,0,0,0,0
606163,1,0,0,0,0,0,0,0,0
606164,0,0,1,0,0,0,0,0,0
606165,0,0,0,0,0,0,0,0,1
606166,0,0,0,0,0,1,0,0,0
606167,0,0,0,0,0,1,0,0,0
606168,0,0,0,0,0,1,0,0,0
606169,0,0,1,0,0,0,0,0,0
606170,0,0,0,0,0,0,0,0,1
606171,0,0,0,0,0,1,0,0,0
606172,0,0,0,0,1,0,0,0,0
606173,0,0,0,0,1,0,0,0,0
606174,0,0,0,0,0,1,0,0,0
606175,0,0,0,0,0,0,0,1,0
606176,0,0,0,1,0,0,0,0,0
606177,0,0,0,0,0,0,1,0,0
606178,0,0,1,0,0,0,0,0,0
606179,0,0,0,0,1,0,0,0,0
606180,1,0,0,0,0,0,0,0,0
606181,0,0,0,0,1,0,0,0,0
606182,0,0,0,0,0,1,0,0,0
606183,0,0,0,1,0,0,0,0,0
606184,1,0,0,0,0,0,0,0,0
606185,0,0,0,0,0,0,0,1,0
606186,0,0,0,0,1,0,0,0,0
606187,0,0,0,1,0,0,0,0,0
606188,0,0,0,0,1,0,0,0,0
606189,0,0,0,0,0,0,0,1,0
606190,0,0,1,0,0,0,0,0,0
606191,1,0,0,0,0,0,0,0,0
606192,0,0,0,0,0,1,0,0,0
606193,0,0,0,0,0,0,0,0,1
606194,0,0,0,0,1,0,0,0,0
606195,0,0,0,0,0,0,1,0,0
606196,0,0,0,0,1,0,0,0,0
606197,0,0,0,0,0,0,0,0,1
606198,0,0,0,0,1,0,0,0,0
606199,0,0,0,0,0,0,0,0,1
606200,0,0,0,0,0,1,0,0,0
606201,0,0,0,0,1,0,0,0,0
606202,1,0,0,0,0,0,0,0,0
606203,0,0,0,0,0,0,0,1,0
606204,1,0,0,0,0,0,0,0,0
606205,0,0,0,0,1,0,0,0,0
606206,1,0,0,0,0,0,0,0,0
606207,0,1,0,0,0,0,0,0,0
606208,0,0,0,0,0,0,0,0,1
606209,1,0,0,0,0,0,0,0,0
606210,0,0,0,0,1,0,0,0,0
606211,0,0,0,0,0,1,0,0,0
606212,0,0,0,0,1,0,0,0,0
606213,0,0,0,0,0,1,0,0,0
606214,0,1,0,0,0,0,0,0,0
606215,0,0,0,0,0,0,0,0,1
606216,0,0,0,0,0,1,0,0,0
606217,0,0,0,1,0,0,0,0,0
606218,0,0,0,0,0,1,0,0,0
606219,0,0,0,0,0,0,1,0,0
606220,0,0,0,0,0,1,0,0,0
606221,0,0,0,0,0,1,0,0,0
606222,0,0,0,0,0,0,0,0,1
606223,0,1,0,0,0,0,0,0,0
606224,0,0,0,0,0,0,0,1,0
606225,0,0,1,0,0,0,0,0,0
606226,0,0,0,1,0,0,0,0,0
606227,0,0,0,0,0,0,0,1,0
606228,0,0,0,0,0,1,0,0,0
606229,0,0,0,1,0,0,0,0,0
606230,1,0,0,0,0,0,0,0,0
606231,0,0,0,0,0,1,0,0,0
606232,0,0,0,0,0,1,0,0,0
606233,0,0,0,0,1,0,0,0,0
606234,0,0,0,0,1,0,0,0,0
606235,0,0,0,0,0,0,0,1,0
606236,0,0,1,0,0,0,0,0,0
606237,0,1,0,0,0,0,0,0,0
606238,0,0,0,1,0,0,0,0,0
606239,0,0,0,0,0,1,0,0,0
606240,0,0,0,0,0,0,1,0,0
606241,0,0,0,0,0,0,0,0,1
606242,0,0,0,0,1,0,0,0,0
606243,0,0,0,0,0,1,0,0,0
606244,1,0,0,0,0,0,0,0,0
606245,0,0,0,0,0,1,0,0,0
606246,1,0,0,0,0,0,0,0,0
606247,0,0,0,0,0,1,0,0,0
606248,0,0,0,0,1,0,0,0,0
606249,0,0,0,0,0,0,1,0,0
606250,0,0,0,1,0,0,0,0,0
606251,0,0,0,0,1,0,0,0,0
606252,0,0,0,0,0,1,0,0,0
606253,0,0,0,0,0,1,0,0,0
606254,0,0,0,0,0,0,1,0,0
606255,0,0,0,0,1,0,0,0,0
606256,0,1,0,0,0,0,0,0,0
606257,0,0,0,1,0,0,0,0,0
606258,0,0,0,0,1,0,0,0,0
606259,0,0,0,0,0,1,0,0,0
606260,0,0,0,0,0,1,0,0,0
606261,0,0,0,0,1,0,0,0,0
606262,0,1,0,0,0,0,0,0,0
606263,0,0,0,0,0,0,0,1,0
606264,1,0,0,0,0,0,0,0,0
606265,0,0,0,0,0,0,0,1,0
606266,0,0,0,0,0,1,0,0,0
606267,0,0,0,0,0,0,0,1,0
606268,0,0,0,0,1,0,0,0,0
606269,0,0,0,0,0,0,0,1,0
606270,0,0,0,0,1,0,0,0,0
606271,0,0,0,0,0,1,0,0,0
606272,0,0,0,0,0,1,0,0,0
606273,0,0,0,0,0,0,0,0,1
606274,0,0,0,0,1,0,0,0,0
606275,0,0,1,0,0,0,0,0,0
606276,0,0,0,0,0,1,0,0,0
606277,0,0,0,0,0,1,0,0,0
606278,0,0,1,0,0,0,0,0,0
606279,1,0,0,0,0,0,0,0,0
606280,0,0,0,0,0,1,0,0,0
606281,0,0,0,0,0,1,0,0,0
606282,0,0,0,0,1,0,0,0,0
606283,1,0,0,0,0,0,0,0,0
606284,1,0,0,0,0,0,0,0,0
606285,0,1,0,0,0,0,0,0,0
606286,0,0,0,0,0,0,1,0,0
606287,0,0,0,0,0,0,0,0,1
606288,0,0,0,0,0,0,0,0,1
606289,1,0,0,0,0,0,0,0,0
606290,0,0,0,0,1,0,0,0,0
606291,1,0,0,0,0,0,0,0,0
606292,0,0,0,0,0,1,0,0,0
606293,0,0,0,0,1,0,0,0,0
606294,0,0,0,0,1,0,0,0,0
606295,0,0,0,0,0,0,0,0,1
606296,0,0,0,1,0,0,0,0,0
606297,0,0,0,0,0,1,0,0,0
606298,0,0,0,0,1,0,0,0,0
606299,0,0,0,0,1,0,0,0,0
606300,0,0,0,0,0,1,0,0,0
606301,0,0,0,0,1,0,0,0,0
606302,0,0,0,0,0,1,0,0,0
606303,0,1,0,0,0,0,0,0,0
606304,0,0,0,0,0,0,0,0,1
606305,0,0,0,0,0,1,0,0,0
606306,0,0,0,0,0,1,0,0,0
606307,0,0,0,1,0,0,0,0,0
606308,1,0,0,0,0,0,0,0,0
606309,0,0,0,0,0,0,0,1,0
606310,1,0,0,0,0,0,0,0,0
606311,0,0,0,0,0,1,0,0,0
606312,0,0,0,0,0,1,0,0,0
606313,0,0,0,0,0,0,0,0,1
606314,0,0,0,0,1,0,0,0,0
606315,0,0,0,0,1,0,0,0,0
606316,1,0,0,0,0,0,0,0,0
606317,0,0,1,0,0,0,0,0,0
606318,0,0,0,0,0,1,0,0,0
606319,0,0,0,0,0,0,0,0,1
606320,0,0,0,0,1,0,0,0,0
606321,0,0,0,0,0,1,0,0,0
606322,0,0,0,0,1,0,0,0,0
606323,0,0,0,0,0,0,0,0,1
606324,1,0,0,0,0,0,0,0,0
606325,0,0,0,0,1,0,0,0,0
606326,0,0,0,0,1,0,0,0,0
606327,1,0,0,0,0,0,0,0,0
606328,0,0,0,1,0,0,0,0,0
606329,0,0,0,0,0,1,0,0,0
606330,0,0,0,0,1,0,0,0,0
606331,1,0,0,0,0,0,0,0,0
606332,0,0,0,0,0,1,0,0,0
606333,0,0,0,0,0,0,0,0,1
606334,0,0,0,0,0,1,0,0,0
606335,0,1,0,0,0,0,0,0,0
606336,0,0,0,0,1,0,0,0,0
606337,0,0,0,0,0,0,0,0,1
606338,0,0,0,0,1,0,0,0,0
606339,0,1,0,0,0,0,0,0,0
606340,0,0,0,0,0,1,0,0,0
606341,0,0,0,1,0,0,0,0,0
606342,0,0,0,0,1,0,0,0,0
606343,0,0,1,0,0,0,0,0,0
606344,0,1,0,0,0,0,0,0,0
606345,0,0,0,0,0,1,0,0,0
606346,1,0,0,0,0,0,0,0,0
606347,0,0,0,0,0,1,0,0,0
606348,0,0,0,0,1,0,0,0,0
606349,0,0,0,0,1,0,0,0,0
606350,0,0,1,0,0,0,0,0,0
606351,0,0,0,0,0,0,0,1,0
606352,0,0,0,0,0,1,0,0,0
606353,0,0,0,0,1,0,0,0,0
606354,1,0,0,0,0,0,0,0,0
606355,0,0,0,0,1,0,0,0,0
606356,0,0,0,0,0,1,0,0,0
606357,0,1,0,0,0,0,0,0,0
606358,0,0,0,0,1,0,0,0,0
606359,0,0,0,0,1,0,0,0,0
606360,0,0,1,0,0,0,0,0,0
606361,0,1,0,0,0,0,0,0,0
606362,0,0,0,0,1,0,0,0,0
606363,0,0,0,0,1,0,0,0,0
606364,0,0,0,0,1,0,0,0,0
606365,0,0,0,0,1,0,0,0,0
606366,0,0,0,0,0,1,0,0,0
606367,0,0,0,0,0,0,0,0,1
606368,0,0,1,0,0,0,0,0,0
606369,0,1,0,0,0,0,0,0,0
606370,0,0,0,0,1,0,0,0,0
606371,0,0,0,0,0,1,0,0,0
606372,0,1,0,0,0,0,0,0,0
606373,0,0,0,0,0,0,0,0,1
606374,0,0,0,0,0,0,1,0,0
606375,0,1,0,0,0,0,0,0,0
606376,0,0,1,0,0,0,0,0,0
606377,0,0,0,0,0,0,1,0,0
606378,0,0,0,0,1,0,0,0,0
606379,0,0,0,0,0,1,0,0,0
606380,0,0,0,0,0,1,0,0,0
606381,0,0,0,0,0,1,0,0,0
606382,0,0,0,1,0,0,0,0,0
606383,0,0,0,1,0,0,0,0,0
606384,1,0,0,0,0,0,0,0,0
606385,0,0,0,0,0,0,1,0,0
606386,0,0,1,0,0,0,0,0,0
606387,0,0,0,0,0,1,0,0,0
606388,0,0,0,1,0,0,0,0,0
606389,0,0,0,0,0,0,0,0,1
606390,0,0,0,0,0,1,0,0,0
606391,0,0,0,0,1,0,0,0,0
606392,0,0,0,0,0,0,1,0,0
606393,0,0,0,0,0,1,0,0,0
606394,0,0,0,0,0,0,1,0,0
606395,0,0,0,0,0,1,0,0,0
606396,0,0,0,1,0,0,0,0,0
606397,0,0,0,0,0,0,0,0,1
606398,0,0,0,0,0,1,0,0,0
606399,0,0,0,0,1,0,0,0,0
606400,0,0,0,0,0,1,0,0,0
606401,1,0,0,0,0,0,0,0,0
606402,0,0,0,0,0,0,0,1,0
606403,0,0,0,0,1,0,0,0,0
606404,0,0,0,1,0,0,0,0,0
606405,0,0,1,0,0,0,0,0,0
606406,0,0,1,0,0,0,0,0,0
606407,0,0,0,0,1,0,0,0,0
606408,1,0,0,0,0,0,0,0,0
606409,0,1,0,0,0,0,0,0,0
606410,0,0,0,0,0,0,1,0,0
606411,0,0,0,0,0,1,0,0,0
606412,0,0,0,0,0,1,0,0,0
606413,0,0,0,0,0,1,0,0,0
606414,0,0,0,0,1,0,0,0,0
606415,0,0,1,0,0,0,0,0,0
606416,0,0,0,0,0,1,0,0,0
606417,0,1,0,0,0,0,0,0,0
606418,0,0,0,1,0,0,0,0,0
606419,0,0,0,0,0,1,0,0,0
606420,0,0,0,0,0,0,0,0,1
606421,0,0,0,0,0,1,0,0,0
606422,0,0,0,1,0,0,0,0,0
606423,0,0,1,0,0,0,0,0,0
606424,0,0,0,0,0,0,1,0,0
606425,0,0,0,0,0,1,0,0,0
606426,0,0,0,1,0,0,0,0,0
606427,0,0,0,0,0,1,0,0,0
606428,0,0,0,0,0,1,0,0,0
606429,0,0,0,0,1,0,0,0,0
606430,1,0,0,0,0,0,0,0,0
606431,1,0,0,0,0,0,0,0,0
606432,0,0,0,0,1,0,0,0,0
606433,0,0,0,0,0,1,0,0,0
606434,0,0,1,0,0,0,0,0,0
606435,0,0,0,0,0,1,0,0,0
606436,0,0,0,0,0,1,0,0,0
606437,0,0,0,0,1,0,0,0,0
606438,1,0,0,0,0,0,0,0,0
606439,0,0,0,0,0,1,0,0,0
606440,0,0,0,1,0,0,0,0,0
606441,1,0,0,0,0,0,0,0,0
606442,0,0,0,0,0,1,0,0,0
606443,1,0,0,0,0,0,0,0,0
606444,1,0,0,0,0,0,0,0,0
606445,0,0,0,1,0,0,0,0,0
606446,0,1,0,0,0,0,0,0,0
606447,0,0,0,0,1,0,0,0,0
606448,1,0,0,0,0,0,0,0,0
606449,0,0,0,0,0,0,0,0,1
606450,0,0,0,0,1,0,0,0,0
606451,0,0,0,0,0,1,0,0,0
606452,0,0,0,0,0,1,0,0,0
606453,0,0,0,0,1,0,0,0,0
606454,0,0,0,0,0,1,0,0,0
606455,0,0,0,0,0,1,0,0,0
606456,0,0,0,0,0,0,0,1,0
606457,0,0,0,0,0,0,1,0,0
606458,1,0,0,0,0,0,0,0,0
606459,0,0,0,1,0,0,0,0,0
606460,0,0,0,0,0,1,0,0,0
606461,0,0,0,0,1,0,0,0,0
606462,0,0,0,0,0,1,0,0,0
606463,0,0,1,0,0,0,0,0,0
606464,0,0,0,0,0,1,0,0,0
606465,0,0,0,0,0,1,0,0,0
606466,1,0,0,0,0,0,0,0,0
606467,0,0,0,0,0,1,0,0,0
606468,0,0,0,1,0,0,0,0,0
606469,1,0,0,0,0,0,0,0,0
606470,0,0,0,0,0,0,0,1,0
606471,0,0,0,0,0,1,0,0,0
606472,0,0,0,0,0,1,0,0,0
606473,1,0,0,0,0,0,0,0,0
606474,0,0,0,1,0,0,0,0,0
606475,0,0,0,0,1,0,0,0,0
606476,0,0,0,0,0,1,0,0,0
606477,0,0,0,0,1,0,0,0,0
606478,0,0,1,0,0,0,0,0,0
606479,0,0,0,0,1,0,0,0,0
606480,0,0,0,0,0,1,0,0,0
606481,1,0,0,0,0,0,0,0,0
606482,0,0,0,1,0,0,0,0,0
606483,0,0,0,0,0,1,0,0,0
606484,0,0,0,1,0,0,0,0,0
606485,0,0,0,1,0,0,0,0,0
606486,0,0,1,0,0,0,0,0,0
606487,0,0,0,1,0,0,0,0,0
606488,0,1,0,0,0,0,0,0,0
606489,1,0,0,0,0,0,0,0,0
606490,1,0,0,0,0,0,0,0,0
606491,0,0,0,0,0,1,0,0,0
606492,0,0,0,0,0,1,0,0,0
606493,0,0,1,0,0,0,0,0,0
606494,0,0,0,0,0,1,0,0,0
606495,0,0,0,0,0,1,0,0,0
606496,0,0,0,0,1,0,0,0,0
606497,0,0,0,0,0,1,0,0,0
606498,0,0,0,1,0,0,0,0,0
606499,0,0,0,0,1,0,0,0,0
606500,0,0,0,0,1,0,0,0,0
606501,0,1,0,0,0,0,0,0,0
606502,0,0,0,0,0,1,0,0,0
606503,0,0,0,0,0,1,0,0,0
606504,0,0,0,0,0,0,0,1,0
606505,0,1,0,0,0,0,0,0,0
606506,0,0,0,0,0,1,0,0,0
606507,0,0,0,0,1,0,0,0,0
606508,0,0,0,1,0,0,0,0,0
606509,0,0,0,0,0,0,0,1,0
606510,0,0,0,0,1,0,0,0,0
606511,0,0,0,0,0,1,0,0,0
606512,0,0,0,0,0,1,0,0,0
606513,0,1,0,0,0,0,0,0,0
606514,0,0,0,0,0,1,0,0,0
606515,0,0,0,0,0,1,0,0,0
606516,0,0,0,0,0,1,0,0,0
606517,0,0,0,0,0,1,0,0,0
606518,0,0,0,0,0,1,0,0,0
606519,0,0,0,0,0,1,0,0,0
606520,0,0,0,0,0,1,0,0,0
606521,0,0,0,0,0,1,0,0,0
606522,0,0,0,0,1,0,0,0,0
606523,0,0,0,0,0,1,0,0,0
606524,0,0,0,0,0,0,0,1,0
606525,0,1,0,0,0,0,0,0,0
606526,0,0,0,0,0,1,0,0,0
606527,0,0,0,0,0,0,0,0,1
606528,0,0,0,0,0,0,1,0,0
606529,0,0,0,1,0,0,0,0,0
606530,0,0,0,1,0,0,0,0,0
606531,0,0,0,0,1,0,0,0,0
606532,0,0,0,0,0,0,0,0,1
606533,0,0,0,1,0,0,0,0,0
606534,0,0,1,0,0,0,0,0,0
606535,0,0,0,1,0,0,0,0,0
606536,1,0,0,0,0,0,0,0,0
606537,0,0,0,0,1,0,0,0,0
606538,0,0,0,0,1,0,0,0,0
606539,1,0,0,0,0,0,0,0,0
606540,0,1,0,0,0,0,0,0,0
606541,1,0,0,0,0,0,0,0,0
606542,0,0,0,0,1,0,0,0,0
606543,0,0,0,0,0,1,0,0,0
606544,0,0,0,0,0,0,1,0,0
606545,0,0,0,0,0,1,0,0,0
606546,0,0,0,0,0,0,1,0,0
606547,0,0,1,0,0,0,0,0,0
606548,0,0,0,0,1,0,0,0,0
606549,0,0,0,0,0,1,0,0,0
606550,0,0,0,0,0,1,0,0,0
606551,0,1,0,0,0,0,0,0,0
606552,0,0,0,0,0,1,0,0,0
606553,0,0,0,0,0,0,0,1,0
606554,0,1,0,0,0,0,0,0,0
606555,0,1,0,0,0,0,0,0,0
606556,0,0,0,0,0,1,0,0,0
606557,1,0,0,0,0,0,0,0,0
606558,0,0,0,1,0,0,0,0,0
606559,0,0,0,0,0,1,0,0,0
606560,0,0,0,0,1,0,0,0,0
606561,0,0,0,0,0,1,0,0,0
606562,0,0,0,0,0,0,0,1,0
606563,0,0,0,0,0,1,0,0,0
606564,0,0,0,0,1,0,0,0,0
606565,0,0,0,0,0,1,0,0,0
606566,0,0,0,0,0,0,0,0,1
606567,0,0,0,0,0,1,0,0,0
606568,0,0,0,1,0,0,0,0,0
606569,0,0,0,0,1,0,0,0,0
606570,0,0,0,0,0,1,0,0,0
606571,0,0,0,0,0,0,0,1,0
606572,0,0,0,1,0,0,0,0,0
606573,0,0,0,0,0,1,0,0,0
606574,0,0,0,0,1,0,0,0,0
606575,0,0,0,0,0,1,0,0,0
606576,0,0,0,0,0,0,1,0,0
606577,0,0,0,0,0,0,1,0,0
606578,0,0,1,0,0,0,0,0,0
606579,0,0,0,0,0,1,0,0,0
606580,0,0,0,0,1,0,0,0,0
606581,0,0,0,1,0,0,0,0,0
606582,0,0,1,0,0,0,0,0,0
606583,0,0,0,1,0,0,0,0,0
606584,0,0,0,0,0,1,0,0,0
606585,1,0,0,0,0,0,0,0,0
606586,1,0,0,0,0,0,0,0,0
606587,0,0,0,0,0,0,0,0,1
606588,0,0,0,0,1,0,0,0,0
606589,0,0,0,0,0,1,0,0,0
606590,1,0,0,0,0,0,0,0,0
606591,0,0,1,0,0,0,0,0,0
606592,0,0,0,1,0,0,0,0,0
606593,1,0,0,0,0,0,0,0,0
606594,0,0,0,1,0,0,0,0,0
606595,0,0,1,0,0,0,0,0,0
606596,0,0,0,0,0,0,1,0,0
606597,0,0,0,0,1,0,0,0,0
606598,1,0,0,0,0,0,0,0,0
606599,0,0,0,0,0,0,1,0,0
606600,0,0,0,1,0,0,0,0,0
606601,0,0,0,0,0,1,0,0,0
606602,0,0,0,0,1,0,0,0,0
606603,1,0,0,0,0,0,0,0,0
606604,0,0,0,0,0,1,0,0,0
606605,0,0,0,1,0,0,0,0,0
606606,0,0,0,0,0,0,0,0,1
606607,0,0,0,1,0,0,0,0,0
606608,1,0,0,0,0,0,0,0,0
606609,0,0,1,0,0,0,0,0,0
606610,0,0,0,0,0,0,0,0,1
606611,0,0,0,0,0,1,0,0,0
606612,0,0,1,0,0,0,0,0,0
606613,0,0,0,0,1,0,0,0,0
606614,0,0,0,0,1,0,0,0,0
606615,0,0,0,0,1,0,0,0,0
606616,0,0,0,0,0,1,0,0,0
606617,0,0,0,0,0,1,0,0,0
606618,1,0,0,0,0,0,0,0,0
606619,0,0,0,0,0,0,0,1,0
606620,0,0,0,0,0,1,0,0,0
606621,0,0,0,0,1,0,0,0,0
606622,0,0,0,0,0,1,0,0,0
606623,0,0,0,0,1,0,0,0,0
606624,0,0,0,0,1,0,0,0,0
606625,0,0,0,0,0,1,0,0,0
606626,0,0,0,0,0,1,0,0,0
606627,0,0,0,0,1,0,0,0,0
606628,0,0,0,0,0,1,0,0,0
606629,0,0,0,0,1,0,0,0,0
606630,0,0,0,0,0,1,0,0,0
606631,0,0,0,0,1,0,0,0,0
606632,0,0,0,0,0,0,0,0,1
606633,1,0,0,0,0,0,0,0,0
606634,0,0,0,0,1,0,0,0,0
606635,0,0,0,0,1,0,0,0,0
606636,0,0,0,0,0,1,0,0,0
606637,0,0,0,0,0,1,0,0,0
606638,0,0,0,0,0,0,1,0,0
606639,0,0,0,0,0,0,0,1,0
606640,0,0,0,1,0,0,0,0,0
606641,0,0,1,0,0,0,0,0,0
606642,0,0,0,0,0,0,1,0,0
606643,0,0,0,0,0,1,0,0,0
606644,0,0,0,0,1,0,0,0,0
606645,0,0,0,0,0,1,0,0,0
606646,0,0,0,0,0,0,1,0,0
606647,0,0,0,0,0,1,0,0,0
606648,0,0,0,0,0,0,1,0,0
606649,0,0,0,0,0,1,0,0,0
606650,0,0,0,0,1,0,0,0,0
606651,1,0,0,0,0,0,0,0,0
606652,0,0,1,0,0,0,0,0,0
606653,0,0,1,0,0,0,0,0,0
606654,0,0,0,0,1,0,0,0,0
606655,0,0,0,0,1,0,0,0,0
606656,0,0,0,0,1,0,0,0,0
